,50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
52,,,,,,,,,,,,,,,,,,0.568462,,,,,,,,,,,,,,a2683d74-48e8-46ab-b383-89bf9410c32f,161,,"[65.6, 40.0]",3895086,3,,,,0.48031273,,Right Foot,,,,"[77.5, 46.2]",,High Pass,,13.418271,,Incomplete,,Florian Wirtz,40724.0,,,Through Ball,True,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,10,Bayer Leverkusen,904,"['0bd96b1d-bdc8-40ef-917c-b2dfbb9d19c9', '446af2b6-1103-4b51-8dd1-03eda19f2798', '96e66b7e-9560-4618-b22d-38dcf3ccd1e0']",17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:17.074,Pass,True
53,,,,,,,,,,,,,,,,,,1.565304,,,,,,,,,,,,,,0bd96b1d-bdc8-40ef-917c-b2dfbb9d19c9,163,,"[42.6, 33.9]",3895086,3,,,,-0.81986725,,Head,,,,"[51.0, 24.9]",,Low Pass,,12.31097,,,,Norman Theuerkauf,9203.0,,,,,Recovery,1,Regular Play,Jan-Niklas Beste,31310.0,Left Wing,11,FC Heidenheim,201,"['a2683d74-48e8-46ab-b383-89bf9410c32f', 'e53e034d-e4e3-4396-af9c-3789aed49e4c']",17,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:03:17.643,Pass,
54,,,,,,,,,,,,,,,,,,0.709907,,,,,,,,,,,,,,e6548093-2ec3-4b32-ad9e-c13164f9eb7e,166,,"[51.6, 25.7]",3895086,3,,,,2.6037571,,Left Foot,,,,"[45.9, 29.1]",,Ground Pass,,6.6370173,,,,Tim Siersleben,46430.0,,,,,,1,Regular Play,Norman Theuerkauf,9203.0,Left Defensive Midfield,11,FC Heidenheim,201,['c9fbb482-a1bd-4a60-99d8-4dc04495c41a'],19,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:03:19.288,Pass,
55,,,,,,,,,,,,,,,,,,0.888406,,,,,,,,,,,,,,bad0945f-7f75-4d9a-9ecc-997bda22be9c,169,,"[44.2, 29.1]",3895086,3,,,,2.8399737,,Left Foot,,,,"[39.7, 30.5]",,Ground Pass,,4.7127485,,,,Lennard Maloney,133483.0,,,,,,1,Regular Play,Tim Siersleben,46430.0,Left Center Back,11,FC Heidenheim,201,['0995d99a-e32a-425d-8268-3a85ae939a7a'],20,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:03:20.467,Pass,
56,,,,,,,,,,,,,,,,,,3.259465,,,,,,,,,,,,,,6737edef-f7b9-4344-a16c-41753531e22c,173,,"[39.7, 31.7]",3895086,3,,,,3.0131643,,Left Foot,,,,"[9.5, 35.6]",,Ground Pass,,30.45078,,,,Kevin Müller,9205.0,,,,,,1,Regular Play,Lennard Maloney,133483.0,Right Defensive Midfield,11,FC Heidenheim,201,"['239ffa71-f8ac-430e-8b57-e1a2b538fdca', 'f586872d-11e2-4192-8560-ca5b871d9a0d']",21,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:03:21.810,Pass,True
57,,,,,,,,,,,,,,,,,,3.082214,,,,,,,,,,,,,,854c2dd7-f927-4e0c-97db-cf2836aef39b,176,,"[9.5, 35.6]",3895086,3,,,,-0.1062887,,Right Foot,,,,"[64.8, 29.7]",,High Pass,,55.613846,,Incomplete,,Nikola Dovedan,9201.0,,,,,,1,Regular Play,Kevin Müller,9205.0,Goalkeeper,11,FC Heidenheim,201,"['4d1d6542-05df-4c99-9ee1-4fc448d04be3', 'b7290de5-2a10-4d8a-a1a8-0e2b15375389']",25,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:03:25.150,Pass,
58,,,,,,,,,,,,,,,,,,1.32138,,,,,,,,,,,,,,4d1d6542-05df-4c99-9ee1-4fc448d04be3,179,,"[55.3, 50.4]",3895086,3,,,True,0.6121525,,,,,,"[69.4, 60.3]",,High Pass,,17.228464,,,,Jeremie Frimpong,32712.0,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Center Back,12,Bayer Leverkusen,904,"['4258a04b-4181-4823-b873-53c15c996900', '4bb1ab04-da7c-4321-9d6a-95c972ef344b', '854c2dd7-f927-4e0c-97db-cf2836aef39b']",28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:28.232,Pass,True
59,,,,,,,,,,,,,,,,,,0.690392,,,,,,,,,,,,,,97ef2d61-cf0c-471f-8a42-5bfe3262fef9,181,,"[69.4, 60.3]",3895086,3,,,,-2.1057515,,Head,,,,"[64.6, 52.2]",,Low Pass,,9.415413,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,12,Bayer Leverkusen,904,['7639e7d7-5107-41b0-8fe1-04a1f8217001'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:29.553,Pass,
60,,,,,,,,,,,,,,,,,,1.459739,,,,,,,,,,,,,,79126be9-b946-4db5-9e70-c0ea00b5d931,185,,"[64.9, 52.2]",3895086,3,,,,1.640451,,Right Foot,,,,"[64.0, 65.1]",,Ground Pass,,12.931357,,,,Jeremie Frimpong,32712.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,"['5f9b6b59-8a14-499f-884b-87313d1ddc01', '7bfcca6d-5cb1-42ff-966a-0c3ecfb1a8b1']",30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:30.755,Pass,True
61,,,,,,,,,,,,,,,,,,0.710494,,,,,,,,,,,,,,bf4cb337-a622-4e43-9a61-3920c8482d90,187,,"[63.4, 64.8]",3895086,3,,,,-1.7731179,,Right Foot,,,,"[61.8, 57.0]",,Ground Pass,,7.962412,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,12,Bayer Leverkusen,904,['84ec7ad7-a2e5-4993-9fc8-c0d48a121d5f'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:32.215,Pass,
62,,,,,,,,,,,,,,,,,,1.706097,,,,,,,,,,,,,,84d35a0c-988c-4977-8841-814426dca458,190,,"[61.8, 57.0]",3895086,3,,,,-2.7301364,,Right Foot,,,,"[50.8, 52.2]",,Ground Pass,,12.001667,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,['cd89e398-e369-46dc-a7d4-4117da82031c'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:33.367,Pass,
63,,,,,,,,,,,,,,,,,,0.670798,,,,,,,,,,,,,,8db50a50-2ec9-42fc-b4cc-d13dc6589780,192,,"[50.5, 51.9]",3895086,3,,,,-0.48312566,,Right Foot,,,,"[56.6, 48.7]",,Ground Pass,,6.8883963,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,12,Bayer Leverkusen,904,['84e78054-b076-42f7-bc12-ff47c8e945fa'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:35.073,Pass,
64,,,,,,,,,,,,,,,,,,0.59014,,,,,,,,,,,,,,effc07b6-46d7-43a9-8648-38c71c70a9a8,194,,"[56.3, 49.0]",3895086,3,,,,1.4601392,,Left Foot,,,,"[56.9, 54.4]",,Ground Pass,,5.433231,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,12,Bayer Leverkusen,904,['2b193e7e-db6f-47bc-aa3d-669b3558e349'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:35.743,Pass,
65,,,,,,,,,,,,,,,,,,0.774982,,,,,,,,,,,,,,9ed80495-b704-41b7-8b60-d8810f21b41a,197,,"[56.9, 54.4]",3895086,3,,,,-2.921344,,Right Foot,,,,"[50.2, 52.9]",,Ground Pass,,6.8658576,,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,['7c486de8-3484-44cd-9325-e0bdadc0adde'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:36.346,Pass,
66,,,,,,,,,,,,,,,,,,1.243425,,,,,,,,,,,,,,1f7b9fa4-26f2-46d7-87a3-5fb28d91f8df,200,,"[50.5, 49.6]",3895086,3,,,,-1.6718997,,Right Foot,,,,"[48.4, 28.9]",,Ground Pass,,20.80625,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,12,Bayer Leverkusen,904,['f32c59c0-240e-42e9-8069-8810d8e67cfd'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:39.456,Pass,
67,,,,,,,,,,,,,,,,,,1.388549,,,,,,,,,,,,,,42195328-dbd6-4c26-910e-de4b15538b0f,203,,"[56.6, 20.5]",3895086,3,,,,-1.160669,,Right Foot,,,,"[64.6, 2.1]",,Ground Pass,,20.063898,,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,12,Bayer Leverkusen,904,['59f0b2e1-491d-4e57-b6a3-12c2fbbbe40c'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:42.987,Pass,
68,,,,,,,,,,,,,,,,,,1.087873,,,,,,,,,,,,,,3f6ce352-2e57-43ff-9619-276a1464f100,207,,"[62.5, 2.5]",3895086,3,,,,2.4221365,,Left Foot,,,,"[51.2, 12.4]",,Ground Pass,,15.023315,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,12,Bayer Leverkusen,904,['e4a8be8c-78d4-45a8-b457-619f46e37583'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:45.237,Pass,
69,,,,,,,,,,,,,,,,,,0.734078,,,,,,,,,,,,,,47586e80-e9f8-4582-b670-cac8e08d9eb0,210,,"[52.9, 15.7]",3895086,3,,,,0.97282726,,Right Foot,,,,"[67.0, 36.4]",,Ground Pass,,25.045958,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,12,Bayer Leverkusen,904,['c6f3c9ce-07a4-441b-aa25-f40b9be04368'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:47.925,Pass,
70,,,,,,,,,,,,,,,,,,1.204426,,,,,,,,,,,,,,d410fab2-bcf6-4390-a2ab-2ff03e36ec62,212,,"[67.0, 36.1]",3895086,3,,,,-1.4153444,,Right Foot,,,,"[69.1, 22.7]",,Ground Pass,,13.563554,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,['de8997e6-4537-49ca-8864-3e221f25d628'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:48.659,Pass,
71,,,,,,,,,,,,,,,,,,0.453486,,,,,,,,,,,,,,832d593f-b5f8-4691-98fa-d9d9f13685b7,216,,"[76.6, 24.4]",3895086,3,,,,1.5707964,,Right Foot,,,,"[76.6, 40.9]",,Ground Pass,,16.5,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,12,Bayer Leverkusen,904,['f52a1065-c29f-4773-a29e-eb4ae86197b2'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:52.206,Pass,
72,,,,,,,,,,,,,,,,,,0.333922,,,,,,,,,,,,,,9d88e8a6-b03e-4292-83bd-f1cc62bae459,218,,"[76.9, 40.9]",3895086,3,,,,-2.2485046,,Right Foot,,,,"[73.6, 36.8]",,Ground Pass,,5.263079,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,12,Bayer Leverkusen,904,['3cea3b14-cd1c-4048-9e22-891601eb58d2'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:52.660,Pass,
73,,,,,,,,,,,,,,,,,,1.105959,,,,,,,,,,,,,,a52af03a-9e28-4498-b74d-b084edc0f008,222,,"[72.4, 36.4]",3895086,3,,,,1.4949925,,Right Foot,,,,"[73.6, 52.2]",,Ground Pass,,15.845504,,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,['24beaf43-67ff-400b-8afa-5cd95a07ab62'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:53.908,Pass,
74,,,,,,,,,,,,,,,,,,1.112516,,,,,,,,,,,,,,7384369c-7014-41f4-8880-4f2012608234,225,,"[74.2, 54.9]",3895086,3,,,,1.0570817,,Right Foot,,,,"[84.3, 72.8]",,Ground Pass,,20.552858,,,,Jeremie Frimpong,32712.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,12,Bayer Leverkusen,904,['6e9cc2f7-1105-48ac-806c-eebcfaa34ad7'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:55.969,Pass,
75,,,,,,,,,,,,,,,,,,0.577714,,,,,,,,,,,,,,8c4605d8-c1d8-4819-966b-e2b5f69c5582,229,,"[115.4, 64.8]",3895086,4,,,,-1.5707964,,Right Foot,True,,,"[115.4, 49.3]",,High Pass,,15.5,,Incomplete,,,,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,12,Bayer Leverkusen,904,['3e18f922-f609-4734-9dbe-5bc30cf10dc9'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:01.805,Pass,
76,,,,,,,,,,,,,,,,,,1.39687,,,,,,,,,,,,,,93994777-12ec-49b8-b9e7-aa4358d89c6f,233,,"[102.9, 71.1]",3895086,4,,,,-2.2777045,,Right Foot,,,,"[90.6, 56.7]",,Ground Pass,,18.938057,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,12,Bayer Leverkusen,904,['4a66fe8f-a3e7-4faa-8668-75a5fdb0b27a'],6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:06.147,Pass,
77,,,,,,,,,,,,,,,,,,1.32949,,,,,,,,,,,,,,e22f03e1-c240-4cfb-8126-d1822a1e738b,236,,"[90.6, 55.5]",3895086,4,,,,-1.8112158,,Right Foot,,,,"[86.8, 40.0]",,Ground Pass,,15.95901,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,['5572f10b-277c-4944-b80f-843659418dbb'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:08.836,Pass,
78,,,,,,,,,,,,,,,,,,1.104467,,,,,,,,,,,,,,6ba5f009-b494-430a-b179-7ddd78697f3e,240,,"[85.8, 38.5]",3895086,4,,,,1.2075702,,Right Foot,,,,"[94.2, 60.6]",,Ground Pass,,23.642546,,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,12,Bayer Leverkusen,904,['47b7a3a6-df98-4b63-ab6c-0e67b237fd2e'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:11.876,Pass,
79,,,,,,,,,,,,,,,,,,1.055117,,,,,,,,,,,,,,f30a4e52-e1bb-44d6-bbd6-b5427066570a,242,,"[94.2, 60.6]",3895086,4,,,,3.1041102,,Right Foot,,,,"[86.2, 60.9]",,Ground Pass,,8.005623,,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,12,Bayer Leverkusen,904,['0305b979-98f5-4dce-ae43-b9e06c071c2d'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:12.981,Pass,
80,,,,,,,,,,,,,,,,,,1.068958,,,,,,,,,,,,,,74cdadbe-4ae0-41f1-bd31-9066e33654db,245,,"[85.8, 60.3]",3895086,4,,,,-1.5707964,,Right Foot,,,,"[85.8, 50.4]",,Ground Pass,,9.9,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,12,Bayer Leverkusen,904,['cf794ce2-9fb3-4b38-8268-3b4f01194d09'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:14.749,Pass,
81,,,,,,,,,,,,,,,,,,0.836003,,,,,,,,,,,,,,6ec97d1a-06e8-4b68-979d-3020292d1441,248,,"[85.5, 51.3]",3895086,4,,,,-0.36035797,,Right Foot,,,,"[92.4, 48.7]",,Ground Pass,,7.3736014,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,['54204948-7ae4-4ee2-afe1-e0ddd2bd4aec'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:16.189,Pass,
82,,,,,,,,,,,,,,,,,,0.992384,,,,,,,,,,,,,,73a9ced2-4181-48ba-846e-bdb30829fcce,251,,"[93.0, 49.3]",3895086,4,,,,2.3058772,,Right Foot,,,,"[79.8, 63.9]",,Ground Pass,,19.68248,,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,12,Bayer Leverkusen,904,['e03baa4b-601d-4da7-8fea-80b62a62484d'],17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:17.025,Pass,
83,,,,,,,,,,,,,,,,,,1.85437,,,,,,,,,,,,,,b48dd5a9-9fda-4540-9579-1eb7241c1732,254,,"[79.8, 63.5]",3895086,4,,,,-1.8427347,,Right Foot,,,,"[71.1, 32.3]",,Ground Pass,,32.390278,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,12,Bayer Leverkusen,904,['47215bf6-9a9b-44ef-83e0-300fed2e90e6'],18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:18.091,Pass,
84,,,,,,,,,,,,,,,,,,0.695442,,,,,,,,,,,,,,66caab40-09c3-446d-a427-cf45c915444d,257,,"[74.2, 31.6]",3895086,4,,,,0.79063374,,Right Foot,,,,"[83.7, 41.2]",,Ground Pass,,13.505924,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,12,Bayer Leverkusen,904,['6282f2ed-5306-4692-97a8-018abed55a97'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:22.542,Pass,
85,,,,,,,,,,,,,,,,,,1.282838,,,,,,,,,,,,,,92038172-7102-4357-88a0-d66531d0be4e,261,,"[80.1, 40.9]",3895086,4,,,,-1.2265776,aca80b04-2892-4c4f-888e-df76c7567817,Right Foot,,,,"[85.8, 25.0]",,Ground Pass,,16.890825,,,,Victor Okoh Boniface,32289.0,True,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,12,Bayer Leverkusen,904,"['2c155794-7231-487e-8463-a99b8c0bf033', '34c88955-3322-45ec-8d48-1dc784b8d9cb']",23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:23.921,Pass,True
86,,,,,,,,,,,,,,,,,,1.063944,,,,,,,,,,,,,,3aa52e8d-cde4-41cf-a8df-9cec290542e0,274,,"[120.0, 80.0]",3895086,5,,,,-1.7241567,,Right Foot,,,,"[115.1, 48.3]",,High Pass,,32.07647,,Incomplete,True,,,,,Outswinging,,Corner,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,13,Bayer Leverkusen,904,['102d700f-edb6-4450-9564-f9357198e84f'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:01.946,Pass,
87,,,,,,,,,,,,,,,,,,2.188478,,,,,,,,,,,,,,680f1e2b-51f4-4060-885f-44b943dcf8df,283,,"[75.3, 50.4]",3895086,5,,,,1.0349851,,Head,,,,"[81.0, 60.0]",,High Pass,,11.164677,,,,Florian Wirtz,40724.0,,,,,Interception,1,From Corner,Jeremie Frimpong,32712.0,Right Wing Back,13,Bayer Leverkusen,904,['513a4b6e-de63-4ac2-af0d-169a0db57dee'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:08.648,Pass,
88,,,,,,,,,,,,,,,,,,0.6804,,,,,,,,,,,,,,39f82a98-f156-451b-8a78-d38df708fe7d,286,,"[78.7, 60.3]",3895086,5,,,,-1.099486,,Head,,,,"[84.0, 49.9]",,High Pass,,11.672618,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Corner,Florian Wirtz,40724.0,Left Attacking Midfield,13,Bayer Leverkusen,904,"['073aa6a8-86a6-4d30-8eec-ce1c6dc16a83', 'e977c99a-d4e4-4812-8753-825831ea0a3c']",10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:10.836,Pass,True
89,,,,,,,,,,,,,,,,,,2.261345,,,,,,,,,,,,,,a150ed53-71c7-4630-87d7-d4259178dc89,288,,"[84.0, 49.9]",3895086,5,,,,1.4872702,,Head,,,,"[85.8, 71.4]",,High Pass,,21.575218,,,,Jonas Hofmann,8804.0,,,,,,1,From Corner,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,13,Bayer Leverkusen,904,['84123f89-e20a-454c-ab6e-d5a6e63880af'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:11.517,Pass,
90,,,,,,,,,,,,,,,,,,0.098892,,,,,,,,,,,,,,c43891c6-f7d0-4b53-854f-7b0c0bf409d9,292,,"[84.3, 75.0]",3895086,5,,,,-0.7853982,,Right Foot,,,,"[87.1, 72.2]",,Low Pass,,3.9597979,,Incomplete,,,,,,,,,1,From Corner,Jonas Hofmann,8804.0,Right Attacking Midfield,13,Bayer Leverkusen,904,['04c9affe-5c2c-4541-880e-6449dac86ae3'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:14.999,Pass,
91,,,,,,,,,,,,,,,,,,0.7908,,,,,,,,,,,,,,bac2ac88-467a-46f3-93bc-896a8a9763cc,294,,"[83.4, 80.0]",3895086,5,True,,,-1.9252455,,,,,,"[78.7, 67.3]",,Low Pass,,13.541787,,,,Exequiel Alejandro Palacios,28268.0,,,,,Throw-in,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,14,Bayer Leverkusen,904,['e4a1a2fe-fe12-435a-98a4-98dda2739446'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:21.380,Pass,
92,,,,,,,,,,,,,,,,,,0.569853,,,,,,,,,,,,,,9f38e589-9bcd-402e-a9c7-81c713301c69,298,,"[78.4, 67.0]",3895086,5,,,,1.3343402,,Right Foot,,,,"[80.4, 75.3]",,Low Pass,,8.537564,,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,14,Bayer Leverkusen,904,['06a68206-c99d-4853-b4c2-1e8b69ed8bac'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:22.690,Pass,
93,,,,,,,,,,,,,,,,,,1.582914,,,,,,,,,,,,,,e322c13b-ff81-42ee-90e8-2e445f78f36a,300,,"[80.4, 75.6]",3895086,5,,,,-1.5707964,,Right Foot,,,,"[80.4, 61.5]",,High Pass,,14.1,,,,Jeremie Frimpong,32712.0,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Attacking Midfield,14,Bayer Leverkusen,904,['5babff75-4553-4b3a-b9f4-43b8ecab192e'],23,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:23.260,Pass,
94,,,,,,,,,,,,,,,,,,1.039608,,,,,,,,,,,,,,d310c41e-ccc2-40fb-a06d-6d036f388bff,304,,"[85.8, 49.6]",3895086,5,,,,-1.5130571,9ae80932-88a0-46c4-906a-d92d4999f5a3,Right Foot,,,,"[86.8, 32.3]",,Ground Pass,,17.328878,,,,Victor Okoh Boniface,32289.0,True,,,,,1,From Throw In,Jeremie Frimpong,32712.0,Right Wing Back,14,Bayer Leverkusen,904,['28026d1d-108d-4132-b7dd-aa5fb2833312'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:26.441,Pass,
95,,,,,,,,,,,,,,,,,,2.445966,,,,,,,,,,,,,,d0d2c9bb-b2d1-4329-8cce-d7c58282e975,309,,"[7.0, 44.1]",3895086,5,,,,-0.34649536,,Right Foot,,,,"[63.5, 23.7]",,High Pass,,60.07004,,Incomplete,,Tim Kleindienst,11382.0,,,,,Goal Kick,1,From Goal Kick,Kevin Müller,9205.0,Goalkeeper,15,FC Heidenheim,201,"['f5754023-5f50-4bb2-a974-a76618d41e73', 'f7301563-b4ea-408d-a5ed-7512612d2757']",47,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:05:47.508,Pass,
96,,,,,,,,,,,,,,,,,,1.659778,,,,,,,,,,,,,,f7301563-b4ea-408d-a5ed-7512612d2757,311,,"[56.6, 56.4]",3895086,5,,,,-0.99302876,,Head,,,,"[71.4, 33.7]",,High Pass,,27.098524,,Incomplete,,Exequiel Alejandro Palacios,28268.0,,,,,Recovery,1,From Goal Kick,Jonathan Tah,8221.0,Center Back,15,FC Heidenheim,201,"['d0d2c9bb-b2d1-4329-8cce-d7c58282e975', 'e6ea7a99-989a-4a27-bf9e-0eac58318c01', 'f7e9fa20-5fb2-4d16-868d-a2506930f758']",49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:49.954,Pass,
97,,,,,,,,,,,,,,,,,,1.76656,,,,,,,,,,,,,,a3df59c8-cf02-4d37-bf5b-d2589fd3e6bf,315,,"[56.1, 46.8]",3895086,5,,,,1.5235873,,Right Foot,,,,"[57.3, 72.2]",,Ground Pass,,25.428331,,,,Omar Haktab Traorè,48959.0,,,,,,1,From Goal Kick,Lennard Maloney,133483.0,Right Defensive Midfield,15,FC Heidenheim,201,['0f0946e2-9309-4794-87fe-89df747a3e6d'],53,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:05:53.401,Pass,
