,50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
51,,,,,,,,,,,,,,,,,,0.173831,,,,,,,,,,,,,,e39de799-4748-4e0d-a6e0-25f7d7f57162,153,,"[56.1, 42.6]",3895134,3,,,,1.3370532,,Right Foot,,,,"[57.1, 46.8]",,Ground Pass,4.3174067,,,Incomplete,,,,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,10,Bayer Leverkusen,904,['524bc892-d68d-4cf9-b02a-0787fd126e38'],5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:05.805,Pass,
52,,,,,,,,,,,,,,,,,,0.70749,,,,,,,,,,,,,,b2166754-b7ae-486a-b12d-6308ea1e33d7,156,,"[54.0, 63.5]",3895134,3,,,,-2.1831183,,Left Foot,,,,"[48.1, 55.1]",,Ground Pass,10.264989,,,,,Granit Xhaka,3500.0,,,,,,Recovery,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,10,Bayer Leverkusen,904,"['0a955c70-1a49-400d-a820-9802dd203db3', '49209fa5-8cee-46b0-a499-274fd879e505']",7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:07.944,Pass,True
53,,,,,,,,,,,,,,,,,,1.090969,,,,,,,,,,,,,,0d226589-4fa8-4c69-b65a-3994c87f73f5,159,,"[49.4, 54.0]",3895134,3,,,,-2.69461,,Left Foot,,,,"[37.3, 48.2]",,Ground Pass,13.418271,,,,,Jonathan Tah,8221.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,10,Bayer Leverkusen,904,['269cc203-cdca-428b-85c1-c223a4039acb'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:09.431,Pass,
54,,,,,,,,,,,,,,,,,,2.541219,,,,,,,,,,,,,,888d9d49-1498-40d0-9595-94bbe1717dc6,162,,"[37.3, 45.8]",3895134,3,,,,-1.1609888,,Right Foot,,,,"[52.2, 11.5]",,Ground Pass,37.396523,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,10,Bayer Leverkusen,904,['6c046b96-5365-47af-8c54-5b65043428ba'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:11.560,Pass,
55,,,,,,,,,,,,,,,,,,1.47231,,,,,,,,,,,,,,52c222f2-f353-4607-a328-9be49e3d9965,165,,"[58.0, 12.5]",3895134,3,,,,2.1698117,,Left Foot,,,,"[50.9, 22.9]",,Ground Pass,12.592458,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,10,Bayer Leverkusen,904,['17bd02c0-9fbf-456d-8dad-1cc75beac511'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:15.587,Pass,
56,,,,,,,,,,,,,,,,,,0.938148,,,,,,,,,,,,,,8d22c242-bb5f-40d5-ab0c-bcee0e7859cf,168,,"[54.0, 20.5]",3895134,3,,,,0.37404442,,Right Foot,,,,"[64.7, 24.7]",,Ground Pass,11.4947815,,,,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,10,Bayer Leverkusen,904,['bbd5b60b-0ff4-4622-b031-65089b77991b'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:17.710,Pass,
57,,,,,,,,,,,,,,,,,,1.793629,,,,,,,,,,,,,,2fd34664-260c-48de-9436-1a04d57e369d,171,,"[64.8, 29.2]",3895134,3,,,,1.858606,,Right Foot,,,,"[56.6, 56.9]",,Ground Pass,28.888233,,,,,Odilon Kossonou,27133.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Attacking Midfield,10,Bayer Leverkusen,904,['5b85a3a5-887a-40b3-85b4-bea0b41e5148'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:20.235,Pass,
58,,,,,,,,,,,,,,,,,,1.618551,,,,,,,,,,,,,,c0d373dd-6241-4116-b046-4a379fa4065b,174,,"[64.7, 59.3]",3895134,3,,,,0.74563134,,Right Foot,,,,"[84.3, 77.4]",,Ground Pass,26.679018,,,,,Jeremie Frimpong,32712.0,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,10,Bayer Leverkusen,904,['cf6f5f44-46a4-43e7-89f0-3e0871418c79'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:23.471,Pass,
59,,,,,,,,,,,,,,,,,,1.239161,,,,,,,,,,,,,,cdda1d46-0250-4c23-8f29-ce4dab162b4f,177,,"[90.8, 77.0]",3895134,3,,,,-2.921531,,Right Foot,,,,"[75.6, 73.6]",,Ground Pass,15.575622,,,,,Odilon Kossonou,27133.0,,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,10,Bayer Leverkusen,904,['239820ad-e7f1-40cb-a928-1cfe1679be04'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:29.019,Pass,
60,,,,,,,,,,,,,,,,,,0.759418,,,,,,,,,,,,,,68e1846d-61ff-468c-a399-ffb99c8d7222,180,,"[75.6, 73.6]",3895134,3,,,,-1.4601392,,Right Foot,,,,"[76.7, 63.7]",,Ground Pass,9.960923,,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,10,Bayer Leverkusen,904,['2866550d-a28c-47d4-96c3-4bfb70dc24b3'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:30.986,Pass,
61,,,,,,,,,,,,,,,,,,2.393155,,,,,,,,,,,,,,fbfe8ca5-7c5c-45b7-98af-4a38bc6a58c0,184,,"[75.5, 59.9]",3895134,3,,,,-1.9688107,,Left Foot,,,,"[64.4, 33.5]",,Ground Pass,28.63861,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,10,Bayer Leverkusen,904,"['3382d742-d5a5-471e-9108-83ef9eec6586', 'ff873195-aa1c-4298-8568-dce7bf70b436']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:32.642,Pass,True
62,,,,,,,,,,,,,,,,,,0.620343,,,,,,,,,,,,,,0bbc4516-a191-4b32-8e92-939ac38cf11b,187,,"[71.3, 29.7]",3895134,3,,,,0.9726073,,Right Foot,,,,"[80.5, 43.2]",,Ground Pass,16.33677,,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,10,Bayer Leverkusen,904,['2f6d0952-ddfa-48dd-9012-82b7ed01fb05'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:38.155,Pass,
63,,,,,,,,,,,,,,,,,,0.266505,,,,,,,,,,,,,,b576f3fc-25f9-41b4-acbe-d50795eb237b,191,,"[82.9, 43.0]",3895134,3,,,,-0.28605145,,Left Foot,,,,"[88.0, 41.5]",,Ground Pass,5.3160133,,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,10,Bayer Leverkusen,904,"['91238aa1-991a-43f5-b2e8-791de16a6e6d', '95ca5c4c-b90a-48aa-938f-b9cf437c66d4']",39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:39.475,Pass,
64,,,,,,,,,,,,,,,,,,1.226898,,,,,,,,,,,,,,1e7a833e-5cc5-45e1-8e8a-777177080f36,194,,"[35.4, 42.1]",3895134,3,,,,-0.87605804,,Right Foot,,,,"[42.4, 33.7]",,High Pass,10.93435,,,,,Maximilian Beier,35242.0,,,,,,Recovery,1,Regular Play,Marius Bülter,9133.0,Left Wing Back,11,Hoffenheim,175,['68eaf4af-0687-45a2-a2ed-83fb312ec606'],40,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:40.565,Pass,
65,,,,,,,,,,,,,,,,,,1.664897,,,,,,,,,,,,,,b9c709df-968d-4bf9-b500-02ffcbb3b0e7,197,,"[47.9, 37.0]",3895134,3,,,,1.5297235,,Right Foot,,,True,"[48.5, 51.6]",,Low Pass,14.612324,,,,,Finn Ole Becker,24845.0,,,,,,,1,Regular Play,Maximilian Beier,35242.0,Left Center Forward,11,Hoffenheim,175,['921500ef-de3c-4656-8792-6c085c592225'],42,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:42.770,Pass,
66,,,,,,,,,,,,,,,,,,1.370347,,,,,,,,,,,,,,f859cc08-8afc-4e42-9cc2-a8870064f3ac,202,,"[56.3, 55.6]",3895134,3,,,,2.2520945,,Left Foot,,,,"[47.3, 66.7]",,Ground Pass,14.290207,,,,,Robert Skov,16294.0,,,,,,,1,Regular Play,Finn Ole Becker,24845.0,Right Center Midfield,11,Hoffenheim,175,['0a1c6ca1-fe45-44d6-8a4b-a990da408347'],46,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:46.427,Pass,
67,,,,,,,,,,,,,,,,,,1.475908,,,,,,,,,,,,,,334527b5-620b-4220-940a-a70f543af21a,206,,"[47.8, 67.9]",3895134,3,,,,-2.911125,,Left Foot,,,,"[29.9, 63.7]",,Ground Pass,18.386137,,,,,Ozan Muhammed Kabak,20770.0,,,,,,,1,Regular Play,Robert Skov,16294.0,Right Wing Back,11,Hoffenheim,175,"['7434581a-1e71-483e-aa97-d221e7fc61aa', 'e3156b87-6ea3-43f7-b7d2-1f7dfd3bff4e']",49,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:49.872,Pass,True
68,,,,,,,,,,,,,,,,,,1.456003,,,,,,,,,,,,,,1207e338-9cd8-4c32-b018-d794ab1f6f07,209,,"[28.8, 60.2]",3895134,3,,,,-1.6907003,,Left Foot,,,,"[27.8, 51.9]",,Ground Pass,8.3600235,,,,,Kevin Vogt,8397.0,,,,,,,1,Regular Play,Ozan Muhammed Kabak,20770.0,Right Center Back,11,Hoffenheim,175,['3284298c-aafe-4fca-937f-4f3b6f9d76a0'],52,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:52.727,Pass,
69,,,,,,,,,,,,,,,,,,2.177506,,,,,,,,,,,,,,f899e1a3-389e-47ee-975a-22a5ede777bf,212,,"[29.9, 55.8]",3895134,3,,,,0.82047147,,Right Foot,,,,"[46.4, 73.5]",,Ground Pass,24.197933,,,,,Robert Skov,16294.0,,,,,,,1,Regular Play,Kevin Vogt,8397.0,Center Back,11,Hoffenheim,175,['42bf8a84-34b3-4952-9704-94b1c2001dfc'],55,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:55.203,Pass,
70,,,,,,,,,,,,,,,,,,1.156395,,,,,,,,,,,,,,179f6461-4e11-4750-982b-97b87916e1fe,215,,"[47.6, 69.0]",3895134,3,,,,-0.5547922,,Left Foot,,,,"[68.9, 55.8]",,Ground Pass,25.05853,,,,,Wout Weghorst,7829.0,,,,,,,1,Regular Play,Robert Skov,16294.0,Right Wing Back,11,Hoffenheim,175,['d3237e41-96d0-4919-9186-976c6e93afaf'],58,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:58.814,Pass,
71,,,,,,,,,,,,,,,,,,1.336492,,,,,,,,,,,,,,15dc8356-9964-4eec-9066-051ee6c2fd74,217,,"[69.2, 55.4]",3895134,3,,,,1.6464095,,Right Foot,,,,"[68.2, 68.6]",,Ground Pass,13.237824,,,,,Finn Ole Becker,24845.0,,,,,,,1,Regular Play,Wout Weghorst,7829.0,Right Center Forward,11,Hoffenheim,175,['f49586a6-6723-4a58-9b32-d8eadb110125'],59,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:59.970,Pass,
72,,,,,,,,,,,,,,,,,,1.59032,,,,,,,,,,,,,,f70dcf83-40a3-4ccb-94c5-ecd399bc219a,220,,"[71.6, 66.7]",3895134,4,,,,-0.88536775,,Right Foot,,,,"[86.4, 48.6]",,Ground Pass,23.380547,,,,,Wout Weghorst,7829.0,,,,,,,1,Regular Play,Finn Ole Becker,24845.0,Right Center Midfield,11,Hoffenheim,175,['72aba530-d8d4-4559-9b31-ae9bab1b2129'],2,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:02.287,Pass,
73,,,,,,,,,,,,,,,,,,2.515244,,,,,,,,,,,,,,f1a07a4e-1b9a-4fb3-a68b-c02926c6f8b1,222,,"[86.4, 47.6]",3895134,4,,,,-0.24497867,,Right Foot,,,,"[107.2, 42.4]",,Low Pass,21.44015,,,Incomplete,,Grischa Prömel,9159.0,,,,,,,1,Regular Play,Wout Weghorst,7829.0,Right Center Forward,11,Hoffenheim,175,"['c331d9f1-e5b4-4215-8c29-0c12ae07d0fe', 'fe474a8e-046c-4d8c-b439-081a477b5f67']",3,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:03.877,Pass,
74,,,,,,,,,,,,,,,,,,1.770958,,,,,,,,,,,,,,ba181cd8-fb21-4e0b-9680-bb52deb092e5,225,,"[13.9, 42.8]",3895134,4,True,,,0.114626884,,Keeper Arm,,,,"[44.3, 46.3]",,Low Pass,30.600817,,,,,Jonas Hofmann,8804.0,,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,12,Bayer Leverkusen,904,['dff59e8e-9bba-4344-b4d7-c048dc7bc0d2'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:07.302,Pass,
75,,,,,,,,,,,,,,,,,,2.072623,,,,,,,,,,,,,,2fc35d8e-0ed5-4615-80df-5cbeb2e876d6,227,,"[44.3, 46.3]",3895134,4,,,,2.3789918,,Right Foot,,,,"[28.6, 61.3]",,Low Pass,21.713821,,,,,Jeremie Frimpong,32712.0,,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,12,Bayer Leverkusen,904,['6b91badb-145b-403b-9cd4-6b2f130ca1a8'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:09.108,Pass,
76,,,,,,,,,,,,,,,,,,1.399493,,,,,,,,,,,,,,68b1846d-ccc6-4d31-9345-9d67b3c84731,230,,"[31.3, 61.4]",3895134,4,,,,-0.6044717,,Right Foot,,,,"[41.0, 54.7]",,Ground Pass,11.788978,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,12,Bayer Leverkusen,904,['e838618f-44ac-4e66-9194-d60c3f6e7abd'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:12.411,Pass,
77,,,,,,,,,,,,,,,,,,1.504701,,,,,,,,,,,,,,e22ba07a-d04f-4fc4-9f5c-0f02a69be95b,233,,"[43.8, 54.7]",3895134,4,,,,-1.5528127,,Right Foot,,,,"[44.3, 26.9]",,Ground Pass,27.804497,,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,12,Bayer Leverkusen,904,['3e16c4a5-f67a-49d4-b9a6-3c4ce4920dff'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:16.437,Pass,
78,,,,,,,,,,,,,,,,,,1.806487,,,,,,,,,,,,,,24493149-eac2-44f2-b2f5-271189452a64,236,,"[54.3, 27.3]",3895134,4,,,,-0.67668396,,Left Foot,,,,"[73.1, 12.2]",,Ground Pass,24.113274,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,12,Bayer Leverkusen,904,['4e2224cd-3e95-48e5-9712-7710ef3f1c0a'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:21.157,Pass,
79,,,,,,,,,,,,,,,,,,0.29814,,,,,,,,,,,,,,efb93bf2-d768-4a93-af9f-ca59ff1274c9,239,,"[79.0, 15.4]",3895134,4,,,,0.618428,,Left Foot,,,,"[84.2, 19.1]",,Low Pass,6.382006,,,Incomplete,,,,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,12,Bayer Leverkusen,904,['b6c7894b-dd9c-454c-8216-795a1b1cf868'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:24.964,Pass,
80,,,,,,,,,,,,,,,,,,6.483215,,,,,,,,,,,,,,bc0b8dcf-0f27-4a89-ba32-bc747d9bc952,243,,"[65.8, 8.1]",3895134,4,,,,0.9543833,,Right Foot,,,,"[116.6, 79.8]",,High Pass,87.87224,,,,,Jonas Hofmann,8804.0,,,True,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,12,Bayer Leverkusen,904,['7cc8a6ee-1fe0-4a05-96ee-79c9193f1042'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:30.336,Pass,
81,,,,,,,,,,,,,,,,,,1.115506,,,,,,,,,,,,,,386e6305-4872-4f18-b622-d4339d7905c4,248,,"[8.4, 0.1]",3895134,5,,,,0.5325041,,,,,,"[14.0, 3.4]",,Low Pass,6.5,,,,,Grischa Prömel,9159.0,,,,,,Throw-in,1,From Throw In,Marius Bülter,9133.0,Left Wing Back,13,Hoffenheim,175,['51e28d97-f246-4253-9def-429310671f5f'],4,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:04.106,Pass,
82,,,,,,,,,,,,,,,,,,0.844542,,,,,,,,,,,,,,1c188c3d-1e4c-4e07-9789-5f0b097ad893,251,,"[12.6, 2.5]",3895134,5,,,,-3.0231028,,Other,,,,"[8.4, 2.0]",,Low Pass,4.229657,,,,,Marius Bülter,9133.0,,,,,,,1,From Throw In,Grischa Prömel,9159.0,Left Center Midfield,13,Hoffenheim,175,"['36ec1e91-9ed7-4dbb-9543-9454e8745816', '6cbaa479-a9b0-4023-9cd4-8e833f4c37f8']",5,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:05.221,Pass,True
83,,,,,,,,,,,,,,,,,,3.637656,,,,,,,,,,,,,,fed1fed7-f300-4f72-8bf9-84b8c04b534c,254,,"[8.2, 2.0]",3895134,5,,,,0.35706612,,Right Foot,,,,"[66.1, 23.6]",,High Pass,61.797817,,,Incomplete,,Wout Weghorst,7829.0,,,,,,,1,From Throw In,Marius Bülter,9133.0,Left Wing Back,13,Hoffenheim,175,"['09b34f3f-1ad0-456f-9d0e-130693641fbd', '45d8d54a-c51c-447f-8c28-03e9807e66f9', 'd5f0e59a-1f5d-4984-af27-e8b16ead1847']",6,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:06.066,Pass,True
84,,,,,,,,,,,,,,,,,,2.226749,,,,,,,,,,,,,,45d8d54a-c51c-447f-8c28-03e9807e66f9,256,,"[54.0, 56.5]",3895134,5,,,,-1.049178,,Head,,,,"[64.0, 39.1]",,High Pass,20.068882,,,,,Alejandro Grimaldo García,10336.0,,,,,,Recovery,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,14,Bayer Leverkusen,904,"['45e0b58b-2260-4018-820d-cff887cddebc', 'fed1fed7-f300-4f72-8bf9-84b8c04b534c']",9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:09.704,Pass,
85,,,,,,,,,,,,,,,,,,1.088098,,,,,,,,,,,,,,adb989ce-7a4a-47dc-8dcd-7283780030ac,259,,"[64.0, 39.1]",3895134,5,,,,1.549217,,Head,,,,"[64.3, 53.0]",,High Pass,13.903237,,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,14,Bayer Leverkusen,904,"['6d8b0a03-77b2-4c9e-b013-220e2b370560', 'd0b08268-9caf-485b-b0bb-7b02cfaf47ac']",11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:11.930,Pass,True
86,,,,,,,,,,,,,,,,,,1.316045,,,,,,,,,,,,,,9b1e8c53-a1de-4f2c-99e6-0b9aaaa1c745,262,,"[64.8, 53.9]",3895134,5,,,,1.79482,,Left Foot,,,,"[61.2, 69.7]",,Ground Pass,16.204937,,,,,Odilon Kossonou,27133.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,14,Bayer Leverkusen,904,['02302c67-a71e-4acf-bab1-d73bccb3ff36'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:14.206,Pass,
87,,,,,,,,,,,,,,,,,,1.167788,,,,,,,,,,,,,,ad8763fe-6c7b-44d5-87a8-ab6b960e2a1e,265,,"[62.0, 70.4]",3895134,5,,,,-2.1095238,,Right Foot,,,,"[56.8, 61.7]",,Ground Pass,10.135581,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,14,Bayer Leverkusen,904,['5c073b2f-c213-4ab7-a313-1a59712c78e5'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:17.916,Pass,
88,,,,,,,,,,,,,,,,,,0.8439,,,,,,,,,,,,,,37927a43-1600-4ff9-ab32-90ef87a3a16a,268,,"[56.8, 61.7]",3895134,5,,,,-0.5191461,,Right Foot,,,,"[63.8, 57.7]",,Ground Pass,8.062258,,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,14,Bayer Leverkusen,904,['67391880-c4bd-4c49-ac0d-30f2b4cfed43'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:19.380,Pass,
89,,,,,,,,,,,,,,,,,,1.021398,,,,,,,,,,,,,,8cc8899e-12c7-4f32-ad3c-6234f1a183e1,270,,"[63.8, 57.7]",3895134,5,,,,1.7014349,,Left Foot,,,,"[62.0, 71.4]",,Ground Pass,13.817742,,,,,Odilon Kossonou,27133.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,14,Bayer Leverkusen,904,['45f8a62c-9039-4034-a964-fd1c1545680a'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:20.224,Pass,
90,,,,,,,,,,,,,,,,,,0.863362,,,,,,,,,,,,,,fd58d405-6eba-41ab-81bf-d22785c2a293,273,,"[62.0, 71.4]",3895134,5,,,,0.27043614,,Right Foot,,,,"[72.1, 74.2]",,Ground Pass,10.480935,,,,,Jonas Hofmann,8804.0,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,14,Bayer Leverkusen,904,['91705dce-cd6d-46fc-816b-6f16f0a55899'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:22.308,Pass,
91,,,,,,,,,,,,,,,,,,1.059239,,,,,,,,,,,,,,5ed423f7-bc6a-417d-908c-9c5cc9053848,276,,"[71.3, 73.9]",3895134,5,,,,-2.7928216,,Right Foot,,,,"[64.7, 71.5]",,Ground Pass,7.02282,,,,,Odilon Kossonou,27133.0,,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,14,Bayer Leverkusen,904,['0152e3af-14bc-45b9-acc2-1c1b81ba1e6d'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:23.354,Pass,
92,,,,,,,,,,,,,,,,,,1.509727,,,,,,,,,,,,,,8cd76890-acdb-4587-9747-a8325f50af1b,279,,"[56.8, 64.1]",3895134,5,,,,-1.7364565,,Right Foot,,,,"[51.5, 32.4]",,Ground Pass,32.140007,,,,,Jonathan Tah,8221.0,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,14,Bayer Leverkusen,904,['5c5243e2-2576-47e7-9e3d-f064c3369e22'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:27.280,Pass,
93,,,,,,,,,,,,,,,,,,1.133845,,,,,,,,,,,,,,d193c018-d62c-413b-8a1c-c34eb7e4c8e9,282,,"[50.9, 30.6]",3895134,5,,,,-1.3112491,,Left Foot,,,,"[55.6, 12.9]",,Ground Pass,18.313383,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,14,Bayer Leverkusen,904,['4c624af4-e3f3-46b8-84b2-942334a6dd05'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:29.956,Pass,
94,,,,,,,,,,,,,,,,,,1.626037,,,,,,,,,,,,,,fd79c8a6-b9f0-4ec2-b288-64720b510357,286,,"[51.4, 12.9]",3895134,5,,,,2.2268395,,Right Foot,,,,"[40.7, 26.8]",,Ground Pass,17.54138,,,,,Jonathan Tah,8221.0,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,14,Bayer Leverkusen,904,"['c920dee6-6560-41ba-a782-11afc39f3482', 'e6e48fb5-7ef0-4e24-bf8f-b70df89fed4a']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:32.259,Pass,True
95,,,,,,,,,,,,,,,,,,0.580868,,,,,,,,,,,,,,8a512c73-be63-4656-8d75-6f65e931b2fc,289,,"[39.9, 25.1]",3895134,5,,,,0.21608497,,Right Foot,,,,"[48.1, 26.9]",,Ground Pass,8.395237,,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,14,Bayer Leverkusen,904,['51fbd998-f74e-4e70-a505-2f2b3d9b4289'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:34.596,Pass,
96,,,,,,,,,,,,,,,,,,1.300638,,,,,,,,,,,,,,fbe9d939-11a5-41be-ad50-bf92166b4e54,293,,"[45.5, 28.5]",3895134,5,,,,1.971519,,Left Foot,,,,"[36.9, 48.8]",,Ground Pass,22.046541,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,14,Bayer Leverkusen,904,['b5416488-0fe8-44ae-802a-b02e10a775f2'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:35.819,Pass,
97,,,,,,,,,,,,,,,,,,2.457038,,,,,,,,,,,,,,bd856bdb-a742-4a57-ae94-4867e278a20d,297,,"[48.0, 54.3]",3895134,5,,,,0.73000556,,Right Foot,,,,"[75.6, 79.0]",,Ground Pass,37.038494,,,,,Jonas Hofmann,8804.0,,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,14,Bayer Leverkusen,904,['1145ec18-0385-4a9a-afa7-6af3fe19cc8d'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:42.729,Pass,
