,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
51,,,,,,,,,,,,,,,,,2.533519,,,,,,,,,,,,,,d78fb2cd-3e3c-49e7-af6f-f22ceef30056,147,,"[6.8, 33.4]",3895060,3,,,,,0.41559178,,Right Foot,,,,"[56.2, 55.2]",,High Pass,,53.996296,,,Victor Okoh Boniface,32289.0,,,,,,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,10,Bayer Leverkusen,904,['f8cfef83-daf1-4d47-814a-75bb359f034b'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:54.668,Pass,
52,,,,,,,,,,,,,,,,,0.965085,,,,,,,,,,,,,,20c87719-4039-4136-a464-0b76bf8fcb95,151,,"[57.6, 77.3]",3895060,4,,,,,-1.5110385,,Right Foot,,,,"[58.3, 65.6]",,Ground Pass,,11.7209215,,,Jonas Hofmann,8804.0,,,,,,1,From Goal Kick,Victor Okoh Boniface,32289.0,Center Forward,10,Bayer Leverkusen,904,['17edc918-58c1-4c25-82e2-e56f00a0ceb9'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:01.084,Pass,
53,,,,,,,,,,,,,,,,,0.828265,,,,,,,,,,,,,,81c7d7f9-a5b4-4ba5-a6f5-cdc5d30a9663,154,,"[57.9, 66.7]",3895060,4,,,,,-2.0406744,,Right Foot,,,,"[51.4, 53.9]",,Ground Pass,,14.355835,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Jonas Hofmann,8804.0,Right Wing,10,Bayer Leverkusen,904,['2b6915a9-9be9-4b49-82ba-639d873ed4a5'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:02.650,Pass,
54,,,,,,,,,,,,,,,,,1.716699,,,,,,,,,,,,,,35527065-8da6-493a-acd7-35d45c9e13fc,157,,"[51.4, 53.9]",3895060,4,,,,,-0.77928203,,Left Foot,,,,"[84.3, 21.4]",,High Pass,,46.245647,Incomplete,,Florian Wirtz,40724.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,10,Bayer Leverkusen,904,"['a8e17e26-0a74-4dd6-aa76-d55569f0bc7d', 'c92c7207-490c-4f75-8e99-0485e280b626']",4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:04.912,Pass,
55,,,,,,,,,,,,,True,,,,1.327626,,,,,,,,,,,,,,a8e17e26-0a74-4dd6-aa76-d55569f0bc7d,159,,"[35.8, 58.7]",3895060,4,,,,,-1.0740197,,Head,,,,"[50.6, 31.4]",,High Pass,,31.053663,,,Florian Neuhaus,12323.0,,,,,Interception,1,Regular Play,Franck Honorat,7198.0,Right Wing Back,11,Borussia Mönchengladbach,185,"['35527065-8da6-493a-acd7-35d45c9e13fc', 'ff23d5d2-2668-45b7-90f0-b94a1ae8d46b']",6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:06.628,Pass,
56,,,,,,,,,,,,,,,,,1.732069,,,,,,,,,,,,,,b9cd084b-db1f-4e4d-bb2b-8df05782ef9e,165,,"[64.0, 28.3]",3895060,4,,,,,2.448085,,Right Foot,,,,"[48.0, 41.6]",,Ground Pass,,20.80601,,,Ko Itakura,29595.0,,,,,Free Kick,1,From Free Kick,Florian Neuhaus,12323.0,Left Defensive Midfield,12,Borussia Mönchengladbach,185,['338ab47a-b28f-4c2b-bd70-7e12984b30fc'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:27.616,Pass,
57,,,,,,,,,,,,,,,,,0.726015,,,,,,,,,,,,,,6eaa0b6f-a268-4df3-8485-181924de80a4,168,,"[47.8, 42.8]",3895060,4,,,,,0.24255149,,Right Foot,,,,"[57.5, 45.2]",,Ground Pass,,9.992497,,,Julian Weigl,8816.0,,,,,,1,From Free Kick,Ko Itakura,29595.0,Center Back,12,Borussia Mönchengladbach,185,['42078d0a-8356-4d5f-8c14-9258e6893705'],30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:30.178,Pass,
58,,,,,,,,,,,,,,,,,1.246216,,,,,,,,,,,,,,5581ad54-dcfa-4b43-8955-ab459b7cc83d,171,,"[56.4, 51.6]",3895060,4,,,,,1.8045396,,Right Foot,,,,"[50.9, 74.7]",,Ground Pass,,23.745737,,,Marvin Friedrich,9174.0,,,,,,1,From Free Kick,Julian Weigl,8816.0,Right Defensive Midfield,12,Borussia Mönchengladbach,185,['5d1aff3f-0748-4407-b489-77cd8f595cc5'],31,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:31.760,Pass,
59,,,,,,,,,,,,,,,,,1.03081,,,,,,,,,,,,,,c8deccf2-d454-445c-ad38-9cc2eb62faf5,174,,"[50.9, 74.7]",3895060,4,,,,,0.24497867,,Right Foot,,,,"[65.7, 78.4]",,Ground Pass,,15.255491,,,Franck Honorat,7198.0,,,,,,1,From Free Kick,Marvin Friedrich,9174.0,Right Center Back,12,Borussia Mönchengladbach,185,['3a395ce8-2863-48f0-9c25-dc5b497d7340'],34,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:34.090,Pass,
60,,,,,,,,,,,,,,,,,0.605757,,,,,,,,,,,,,,3e029e4b-2571-4ea8-805a-a3e6062ffc31,177,,"[65.7, 78.4]",3895060,4,,,,,-2.394151,,Right Foot,,,,"[57.5, 70.8]",,Ground Pass,,11.18034,,,Julian Weigl,8816.0,,,,,,1,From Free Kick,Franck Honorat,7198.0,Right Wing Back,12,Borussia Mönchengladbach,185,['25ed9580-8a5c-468c-9a49-d265d1628d7c'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:36.072,Pass,
61,,,,,,,,,,,,,,,,,1.722231,,,,,,,,,,,,,,24e7d246-d03c-4463-9647-764ef1571c7b,179,,"[57.5, 70.8]",3895060,4,,,,,3.0128129,,Right Foot,,,,"[43.6, 72.6]",,Ground Pass,,14.016062,,,Marvin Friedrich,9174.0,,,,,,1,From Free Kick,Julian Weigl,8816.0,Right Defensive Midfield,12,Borussia Mönchengladbach,185,['baf0b43d-7488-4aba-aac8-3be34e44c57e'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:36.678,Pass,
62,,,,,,,,,,,,,,,,,2.051214,,,,,,,,,,,,,,f5ac72a0-313e-4115-9141-cb1c511e5982,182,,"[43.6, 72.6]",3895060,4,,,,,-2.464814,,Right Foot,,,,"[19.7, 53.4]",,Ground Pass,,30.656973,,,Jonas Omlin,29003.0,,,,,,1,From Free Kick,Marvin Friedrich,9174.0,Right Center Back,12,Borussia Mönchengladbach,185,['8d0c4828-6ecc-4c3a-ad37-c9ef7b46bae6'],38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:38.694,Pass,
63,,,,,,,,,,,,,,,,,2.656146,,,,,,,,,,,,,,e94e2b5f-2092-418d-adb7-2a6f17b89379,185,,"[19.8, 53.4]",3895060,4,,,,,0.119607754,,Right Foot,,,,"[63.9, 58.7]",,High Pass,,44.41734,Incomplete,,Tomáš Čvančara,45567.0,,,,,,1,From Free Kick,Jonas Omlin,29003.0,Goalkeeper,12,Borussia Mönchengladbach,185,"['3f9279c0-50e8-46e7-985d-3085893e0dd2', 'dceab60f-ca34-4ec5-a4cf-4425124f24fe']",44,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:44.310,Pass,
64,,,,,,,,,,,,,,,,,2.304989,,,,,,,,,,,,,,c491e4ae-72ac-4df5-a9f7-e605733e9c90,190,,"[60.0, 19.2]",3895060,4,,,,,1.185877,,Right Foot,,,,"[67.9, 38.7]",,Low Pass,,21.039486,Incomplete,,Jonas Hofmann,8804.0,,,,,,1,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,12,Borussia Mönchengladbach,185,"['031a37dd-5216-44d4-8dd8-42b700368108', '0472c1db-c54a-4459-b1aa-3092003b314d', '62294c7e-65a0-454c-883c-b34b8504902b']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:47.738,Pass,True
65,,,,,,,,,,,,,,,,,0.167609,,,,,,,,,,,,,,62294c7e-65a0-454c-883c-b34b8504902b,192,,"[52.2, 41.4]",3895060,4,,,,,-2.077895,,Left Foot,,,,"[51.7, 40.5]",,Ground Pass,,1.0295631,,,Alassane Pléa,3230.0,,,,,Recovery,1,From Free Kick,Florian Neuhaus,12323.0,Left Defensive Midfield,12,Borussia Mönchengladbach,185,"['8d94172c-d061-4ef2-a3c2-7177b47b99bc', 'c491e4ae-72ac-4df5-a9f7-e605733e9c90']",50,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:50.043,Pass,
66,,,,,,,,,,,,,,,,,0.484412,,,,,,,,,,,,,,c5070639-4fab-4769-80a0-bae3f5d81ba1,200,,"[57.5, 41.2]",3895060,4,,,,,-2.1236374,,Right Foot,,,,"[54.6, 36.5]",,Ground Pass,,5.5226803,,,Alassane Pléa,3230.0,,,,,Recovery,1,From Free Kick,Florian Neuhaus,12323.0,Left Defensive Midfield,12,Borussia Mönchengladbach,185,['373ac539-8011-4af6-bd85-41faa59db919'],51,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:51.889,Pass,
67,,,,,,,,,,,,,,,,,0.849439,,,,,,,,,,,,,,5e632e41-4df9-4c0c-b570-a5134bd09a32,204,,"[64.7, 21.4]",3895060,4,,,,,-1.110406,,Left Foot,,,,"[70.8, 9.1]",,Ground Pass,,13.72953,,,Joseph Scally,36830.0,,,,,,1,From Free Kick,Alassane Pléa,3230.0,Left Wing,12,Borussia Mönchengladbach,185,['4eface8a-4a6d-4583-a477-33e09413d486'],56,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:56.285,Pass,
68,,,,,,,,,,,,,,,,,2.432661,,,,,,,,,,,,,,718aa7b3-74c2-476e-899a-8dae176314e2,208,,"[69.4, 7.7]",3895060,4,,,,,2.9586093,,Right Foot,,,,"[41.3, 12.9]",,Ground Pass,,28.57709,,,Maximilian Wöber,8068.0,,,,,,1,From Free Kick,Joseph Scally,36830.0,Left Wing Back,12,Borussia Mönchengladbach,185,['a51e1b30-3f66-4cb6-aa08-611959cf6adc'],58,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:04:58.017,Pass,
69,,,,,,,,,,,,,,,,,1.143074,,,,,,,,,,,,,,c7283f15-0bb0-4647-ae69-794ab9cc5519,211,,"[36.7, 19.9]",3895060,5,,,,,1.7497135,,Left Foot,,,,"[31.6, 48.1]",,Ground Pass,,28.65746,,,Ko Itakura,29595.0,,,,,,1,From Free Kick,Maximilian Wöber,8068.0,Left Center Back,12,Borussia Mönchengladbach,185,['575fd3db-8c8d-4fa2-8f8d-89fd4c0c857c'],2,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:02.086,Pass,
70,,,,,,,,,,,,,,,,,2.0648,,,,,,,,,,,,,,915b16b5-48ce-4314-8502-7f45b4386917,214,,"[29.5, 49.1]",3895060,5,,,,,1.1810364,,Right Foot,,,,"[41.7, 78.8]",,Ground Pass,,32.108097,,,Marvin Friedrich,9174.0,,,,,,1,From Free Kick,Ko Itakura,29595.0,Center Back,12,Borussia Mönchengladbach,185,['14753394-c9b4-43da-b362-aa324a935c2c'],4,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:04.662,Pass,
71,,,,,,,,,,,,,,,,,0.69509,,,,,,,,,,,,,,11f8cda4-8e26-4350-99f8-210e244442e2,218,,"[64.5, 0.1]",3895060,5,,,,,2.150799,,,,,,"[62.6, 3.0]",,Low Pass,,3.4669871,,,Exequiel Alejandro Palacios,28268.0,,,,,Throw-in,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,13,Bayer Leverkusen,904,['b676a690-300d-462b-b0a0-44689f3e7271'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:13.541,Pass,
72,,,,,,,,,,,,,,,,,0.704025,,,,,,,,,,,,,,3c2cbdfb-eca8-4567-bea4-efa56a11ff0c,221,,"[62.6, 3.0]",3895060,5,,,,,-0.8288491,,Right Foot,,,,"[64.8, 0.6]",,Ground Pass,,3.255764,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,13,Bayer Leverkusen,904,['605b7d6d-f015-4950-9733-14ba5fd4e42a'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:14.265,Pass,
73,,,,,,,,,,,,,,,,,1.579144,,,,,,,,,,,,,,b02d8af1-0dd1-423d-94ea-c81f1d60adfc,224,,"[64.8, 0.6]",3895060,5,,,,,3.0193975,,Left Foot,,,,"[42.0, 3.4]",,High Pass,,22.971287,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,13,Bayer Leverkusen,904,['562ce0ba-cc5e-4622-b2e0-e5a4fa545b29'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:15.004,Pass,
74,,,,,,,,,,,,,,,,,1.510486,,,,,,,,,,,,,,8441f5f4-1d8c-4b91-b4c9-fd67eddbee0a,227,,"[42.2, 10.0]",3895060,5,,,,,1.1915177,,Right Foot,,,,"[53.4, 38.1]",,Ground Pass,,30.249794,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,13,Bayer Leverkusen,904,['3ddd1bf5-ebc0-46d8-80e9-7754349fb9cc'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:18.711,Pass,
75,,,,,,,,,,,,,,,,,0.976972,,,,,,,,,,,,,,a9353826-78d0-4db7-9504-37af067ba42b,230,,"[58.0, 48.5]",3895060,5,,,,,1.0960995,,Left Foot,,,,"[65.4, 62.9]",,Ground Pass,,16.19012,,,Odilon Kossonou,27133.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,13,Bayer Leverkusen,904,['2072c49c-533a-4650-898e-b8c2c38b8a53'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:05:22.869,Pass,
76,,,,,,,,,,,,,,,,,0.721499,,,,,,,,,,,,,,07263e8b-6e88-44b3-a4b2-f39c074c174a,240,,"[41.2, 16.3]",3895060,5,,,,,2.2508943,,Right Foot,,,,"[35.7, 23.1]",,Ground Pass,,8.745856,,,Florian Neuhaus,12323.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Left Wing,14,Borussia Mönchengladbach,185,['667ae860-5de6-41c9-9ad0-27f17f4ae687'],29,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:29.381,Pass,
77,,,,,,,,,,,,,,,,,1.117883,,,,,,,,,,,,,,5af9fdcc-1698-4009-a5a8-bf0efb8264d4,242,,"[35.7, 23.0]",3895060,5,,,,,-1.8673421,,Left Foot,,,,"[30.2, 5.0]",,Ground Pass,,18.82153,,,Joseph Scally,36830.0,,,,,,1,Regular Play,Florian Neuhaus,12323.0,Left Defensive Midfield,14,Borussia Mönchengladbach,185,['0ec63f19-112a-4d49-b908-0169f04b00a7'],30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:30.103,Pass,
78,,,,,,,,,,,,,,,,,1.133961,,,,,,,,,,,,,,37fd9761-702e-4e7b-a8bf-6a9fe8a696af,245,,"[30.2, 5.6]",3895060,5,,,,,0.6973908,,Right Foot,,,,"[48.7, 21.1]",,Ground Pass,,24.135036,,,Alassane Pléa,3230.0,,,,,,1,Regular Play,Joseph Scally,36830.0,Left Wing Back,14,Borussia Mönchengladbach,185,['581dbb56-f56f-429d-adaf-78ee9d9c3bc4'],32,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:32.313,Pass,
79,,,,,,,,,,,,,,,,,1.324711,,,,,,,,,,,,,,7308dbd9-6bee-4b1e-b03f-08c605b7c4f0,248,,"[48.7, 21.1]",3895060,5,,,,,1.5707964,,Right Foot,,,,"[48.7, 37.3]",,Ground Pass,,16.2,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Left Wing,14,Borussia Mönchengladbach,185,['0bb34860-e22e-4204-8231-a1ce2998150a'],35,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:35.023,Pass,
80,,,,,,,,,,,,,,,,,2.0844,,,,,,,,,,,,,,b9825d8c-508d-4914-9edf-3410d2687999,251,,"[48.0, 38.2]",3895060,5,,,,,1.0103794,,Left Foot,,,,"[63.5, 62.9]",,Ground Pass,,29.16059,,,Franck Honorat,7198.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,14,Borussia Mönchengladbach,185,['63cfb3b8-2108-4c07-bcb3-e0dec152970c'],36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:36.348,Pass,
81,,,,,,,,,,,,,,,,,0.69184,,,,,,,,,,,,,,4e3081cc-b767-414d-986a-de53c54bfb73,254,,"[63.5, 62.9]",3895060,5,,,,,-0.8691711,,Right Foot,,,,"[69.5, 55.8]",,Ground Pass,,9.295698,,,Nathan Ngoumou Minpole,25039.0,,,,,,1,Regular Play,Franck Honorat,7198.0,Right Wing Back,14,Borussia Mönchengladbach,185,['f9088193-a98b-4bba-9fbe-d552f7ac71df'],38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:38.551,Pass,
82,,,,,,,,,,,,,,,,,1.522612,,,,,,,,,,,,,,39c3916b-87ec-45b0-9dc4-2395e1a58e0c,257,,"[85.8, 60.2]",3895060,5,,,,,0.4854888,,Right Foot,,,,"[102.1, 68.8]",,Ground Pass,,18.429596,Incomplete,,Franck Honorat,7198.0,,,,,,1,Regular Play,Nathan Ngoumou Minpole,25039.0,Right Wing,14,Borussia Mönchengladbach,185,"['84384dad-f296-49c6-8022-beb4569da24c', 'b35836c5-227c-4306-bb7f-6560ee476d9a']",42,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:05:42.189,Pass,
83,,,,,,,,,,,,,,,,,1.657345,,,,,,,,,,,,,,855076b4-513b-4756-8d91-7e7fae34e22b,263,,"[120.0, 80.0]",3895060,6,,,,,-1.7667599,,Right Foot,,,,"[112.0, 39.7]",,High Pass,,41.086372,Incomplete,True,Maximilian Wöber,8068.0,,True,Outswinging,,Corner,1,From Corner,Franck Honorat,7198.0,Right Wing Back,16,Borussia Mönchengladbach,185,"['adc6b847-abc1-4e9e-a5a6-ad44f825f339', 'ca25cfa9-39ed-419f-978e-737eb8321fba']",28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:28.713,Pass,
84,,,,,,,,,,,,,,,,,2.749528,,,,,,,,,,,,,,59fd0264-a24b-45f6-90be-cc8881654cd7,268,,"[84.6, 54.8]",3895060,6,,,,,0.011718214,,Right Foot,,,,"[110.2, 55.1]",,High Pass,,25.601757,Incomplete,,Nathan Ngoumou Minpole,25039.0,,,,,Recovery,1,From Corner,Florian Neuhaus,12323.0,Left Defensive Midfield,16,Borussia Mönchengladbach,185,"['2c6a54f1-b280-4672-9ad7-cccacf2b8bb8', 'c50d721c-be65-4eda-bc7f-067bb1947653']",34,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:06:34.053,Pass,
85,,,,,,,,,,,,,,,,,2.137796,,,,,,,,,,,,,,c50d721c-be65-4eda-bc7f-067bb1947653,270,,"[9.9, 25.0]",3895060,6,,,,,-0.5824548,,Head,,,,"[26.6, 14.0]",,High Pass,,19.99725,,,Florian Wirtz,40724.0,,,,,Recovery,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,17,Bayer Leverkusen,904,"['59fd0264-a24b-45f6-90be-cc8881654cd7', '7f860392-a215-442d-a67e-4d294f09a4e2']",36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:36.802,Pass,
86,,,,,,,,,,,,,,,,,0.089544,,,,,,,,,,,,,,e182ad3e-5a33-4704-b958-75a7bac9b3a1,274,,"[22.1, 1.1]",3895060,6,,,,,0.4636476,,Left Foot,,,,"[23.3, 1.7]",,Ground Pass,,1.3416408,Incomplete,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,17,Bayer Leverkusen,904,"['474ab2df-3a03-4e71-b8ec-bbdf568286d7', 'ab3be832-0318-4cac-90ba-84998d6bae03', 'ef3078a5-3393-48b0-8afb-796cff80c5a0']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:40.187,Pass,True
87,,,,,,,,,,,,,,,,,1.627074,,,,,,,,,,,,,,32919933-6bb8-4faa-b18e-ad93184393bf,277,,"[21.6, 0.1]",3895060,6,,,,,2.680786,,,,,,"[7.5, 7.1]",,Low Pass,,15.741982,,,Edmond Fayçal Tapsoba,30606.0,,,,,Throw-in,1,From Throw In,Florian Wirtz,40724.0,Left Wing,18,Bayer Leverkusen,904,['9e692d8d-e162-4e14-bd3b-822eb58cf8d7'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:48.596,Pass,
88,,,,,,,,,,,,,,,,,0.712667,,,,,,,,,,,,,,cbfece8b-528d-48bb-a985-fd5e64780757,281,,"[7.1, 8.0]",3895060,6,,,,,-0.38970858,,Right Foot,,,,"[23.9, 1.1]",,Ground Pass,,18.161774,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,18,Bayer Leverkusen,904,"['623277a1-75db-403a-92c9-c0afe097a0f3', 'f63cf3f3-4dcb-4f72-9c59-848dcb4c981a']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:52.602,Pass,True
89,,,,,,,,,,,,,,,,,1.746133,,,,,,,,,,,,,,47e31b83-14fc-4b14-b1fe-b65017d691b0,285,,"[22.3, 1.3]",3895060,6,,,,,0.10451291,,Right Foot,,,,"[36.6, 2.8]",,Ground Pass,,14.378456,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Wing,18,Bayer Leverkusen,904,"['9bd4cae3-7820-4dd3-9240-d120514b0bc7', 'e7efbe5c-3cff-4ea4-8ced-a3f2c2aa0ba3']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:54.550,Pass,True
90,,,,,,,,,,,,,,,,,0.214726,,,,,,,,,,,,,,b34b9ac5-3ae8-40ba-9a82-3869f19685e6,288,,"[36.3, 2.8]",3895060,6,,,,,-0.07878396,,Left Foot,,,,"[40.1, 2.5]",,Low Pass,,3.8118236,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,18,Bayer Leverkusen,904,"['65e1d14d-aa22-4c4c-b1ce-1537efd7439d', 'feec5db4-0f06-4355-8a54-70eb4f6b6dc3']",56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:06:56.520,Pass,
91,,,,,,,,,,,,,,,,,1.76127,,,,,,,,,,,,,,e002fe65-6625-4378-b5fd-1f8f4795d3ea,291,,"[47.0, 0.1]",3895060,7,,True,,,2.6188035,,,,,,"[29.3, 10.3]",,Low Pass,,20.428656,,,Edmond Fayçal Tapsoba,30606.0,,,,,Throw-in,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,19,Bayer Leverkusen,904,['38bd0c04-893f-4c29-9619-699c2924da1c'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:04.154,Pass,
92,,,,,,,,,,,,,,,,,1.36887,,,,,,,,,,,,,,262e08cf-dc35-4ef4-a9a2-6cc6df40b750,293,,"[35.0, 16.9]",3895060,7,,,,,-0.6251675,,Right Foot,,,,"[46.5, 8.6]",,Ground Pass,,14.182384,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,19,Bayer Leverkusen,904,['9354de97-1691-4640-b8dc-a3a4aac7f3f2'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:10.243,Pass,
93,,,,,,,,,,,,,,,,,1.117035,,,,,,,,,,,,,,e3632c7d-6f54-4e9e-9d94-3e205aa61725,297,,"[47.5, 8.9]",3895060,7,,,,,2.308039,,Left Foot,,,,"[39.6, 17.6]",,Ground Pass,,11.7515955,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,19,Bayer Leverkusen,904,"['ac1f6adf-b947-4def-8356-a26808cfdd55', 'c7dde75e-004e-46b4-a795-8a30d801b6bb']",11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:11.659,Pass,True
94,,,,,,,,,,,,,,,,,1.091754,,,,,,,,,,,,,,094fe689-aadc-4af2-ae32-ef2095f0332c,300,,"[41.0, 27.4]",3895060,7,,,,,1.4267238,,Left Foot,,,,"[43.8, 46.7]",,Ground Pass,,19.50205,,,Jonathan Tah,8221.0,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,19,Bayer Leverkusen,904,['16e5ad03-7768-454a-804c-08564ee079f7'],15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:15.802,Pass,
95,,,,,,,,,,,,,,,,,0.728982,,,,,,,,,,,,,,bf0c578a-acae-46b9-86d2-5fe7717aedf5,303,,"[62.6, 53.6]",3895060,7,,,,,1.20099,,Right Foot,,,,"[69.5, 71.4]",,Ground Pass,,19.090574,,,Odilon Kossonou,27133.0,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,19,Bayer Leverkusen,904,['debe42e1-fcee-4d18-99c0-f55cb04cda73'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:20.497,Pass,
96,,,,,,,,,,,,,,,,,0.711116,,,,,,,,,,,,,,57655f7e-e071-4ff5-9255-f63989011827,306,,"[69.9, 71.8]",3895060,7,,,,,0.49394137,,Right Foot,,,,"[76.4, 75.3]",,Ground Pass,,7.3824115,,,Jeremie Frimpong,32712.0,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,19,Bayer Leverkusen,904,['e1b42cb7-e3de-4d0a-89d9-228422727114'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:07:22.276,Pass,
